xAccl,yAccl,zAccl,newPosition,time,low-pass_filtered
-16,-13,1014,0,113771036,
-17,-9,1009,0,113796044,
-2,-12,1016,0,113821048,
-16,-13,1019,0,113846052,
-12,-9,1020,0,113871056,
-16,-3,1008,0,113896059,
-6,-11,1015,0,113921063,
-13,-13,1016,0,113946071,
-13,-9,1021,0,113971079,
-8,-7,1018,0,113996090,
-13,-12,1020,0,114021090,
-9,-14,1013,0,114046094,
-15,-10,1017,0,114071098,
-8,-9,1009,0,114096106,
-12,-13,1010,0,114121109,
-7,-11,1024,0,114146113,
-7,-7,1018,0,114171117,
-7,-10,1019,0,114196125,
-7,-11,1020,0,114221129,
-13,-10,1017,0,114246136,
-5,-13,1016,0,114271140,
-8,-6,1016,0,114296144,
-8,-12,1018,0,114321148,
-10,-10,1015,0,114346156,
-6,-7,1024,0,114371163,
-12,-11,1025,0,114396171,
-12,-6,1012,0,114421179,
-2,-13,1010,0,114446186,
-10,-8,1007,0,114471190,
-15,-12,1014,0,114496198,
-11,-12,1020,0,114521202,
-15,-11,1022,0,114546206,
-10,-6,1020,0,114571213,
-10,-12,1020,0,114596221,
-11,-10,1017,0,114621225,
-15,-7,1008,0,114646229,
-10,-12,1009,0,114671233,
-8,-6,1028,0,114696236,
-8,-8,1018,0,114721240,
-7,-13,1014,0,114746248,
-14,-13,1012,0,114771252,
-8,-25,1003,0,114796260,
-2,-12,1036,0,114821263,
-10,-2,1036,0,114846271,
-16,-1,1035,0,114871279,
-7,-7,1034,0,114896287,
-5,-10,1014,0,114921294,
-14,-8,1004,0,114946302,
-11,-15,1022,0,114971306,
-8,-9,1028,0,114996313,
-13,-10,1021,0,115021317,
-23,-8,1010,0,115046321,
-7,-8,1017,0,115071325,
-12,-8,1018,0,115096329,
-10,-9,1020,0,115121333,
-12,-5,1014,0,115146333,
-14,-6,1020,0,115171340,
-9,-12,1019,0,115196348,
-15,-12,1024,0,115221352,
-6,-11,1012,0,115246356,
-11,-10,1019,0,115271360,
-13,-11,1008,0,115296367,
-13,-13,1009,0,115321375,
-5,-10,1013,0,115346383,
-9,-6,1013,0,115371387,
-13,-10,1017,0,115396394,
-8,-8,1016,0,115421398,
-11,-11,1013,0,115446406,
-13,-13,1016,0,115471414,
-12,-11,1013,0,115496421,
-5,-13,1028,0,115521425,
-11,-6,1013,0,115546429,
-14,-6,1011,0,115571434,
-8,-11,1013,0,115596440,
-11,-12,1014,0,115621444,
-9,-13,1005,0,115646448,
-7,-8,1010,0,115671452,
-14,-9,1014,0,115696456,
-13,-11,1023,0,115721460,
-14,-8,1020,0,115746467,
-3,-9,1013,0,115771471,
-8,-6,1011,0,115796479,
-11,-11,1013,0,115821487,
-13,-8,1009,0,115846491,
-7,-12,1009,0,115871495,
-12,-12,1016,0,115896498,
-12,-8,1013,0,115921502,
-8,-8,1018,0,115946506,
-6,-10,1019,0,115971510,
-11,-7,1019,0,115996518,
-11,-13,1019,0,116021523,
-11,-7,1017,0,116046526,
-10,-11,1015,0,116071533,
-10,-10,1018,0,116096540,
-13,-9,1013,0,116121551,
-13,-14,1016,0,116146558,
-12,-7,1008,0,116171566,
-13,-9,1008,0,116196574,
-10,-8,1015,0,116221574,
-7,-8,1008,0,116246581,
-15,-8,1020,0,116271589,
-9,-11,1014,0,116296597,
-10,-10,1024,0,116321601,
-11,-11,1011,0,116346608,
-6,-10,1012,0,116371616,
-7,-14,1019,0,116396626,
-9,-9,1006,0,116421626,
-11,-6,1011,0,116446627,
-9,-5,1013,0,116471635,
-10,-7,1014,0,116496643,
-12,-12,1015,0,116521647,
-16,-5,1015,0,116546654,
-9,-6,1015,0,116571662,
-13,-7,1015,0,116596666,
-9,-7,1012,0,116621670,
-11,-7,1011,0,116646677,
-10,-15,1018,0,116671682,
-9,-13,1021,0,116696689,
-13,-11,1016,0,116721697,
-14,-9,1014,0,116746701,
-14,-9,1011,0,116771705,
-9,-7,1019,0,116796717,
-6,-4,1013,0,116821721,
-11,-7,1010,0,116846728,
-9,-12,1009,0,116871728,
-9,-8,1011,0,116896736,
-6,-11,1014,0,116921744,
-14,-8,1013,0,116946748,
-13,-8,1016,0,116971752,
-11,-12,1019,0,116996761,
-13,-12,1008,0,117021767,
-10,-16,1005,0,117046774,
-11,-11,1010,0,117071780,
-8,-6,1022,0,117096789,
-12,-7,1019,0,117121793,
-8,-10,1014,0,117146799,
-10,-10,1016,0,117171802,
-9,-7,1018,0,117196805,
-12,-9,1014,0,117221813,
-10,-14,1012,0,117246821,
-7,-10,1014,0,117271828,
-14,-6,1019,0,117296836,
-13,-11,1015,0,117321844,
-9,-12,1011,0,117346851,
-13,-8,1008,0,117371859,
-14,-5,1022,0,117396867,
-10,7,1131,0,117421871,
-23,-32,1004,0,117446874,
59,-35,1053,0,117471878,
63,-29,970,0,117496887,
156,-29,991,0,117521894,
283,-169,963,0,117546901,
20,-5,997,0,117571909,
223,-64,971,0,117596913,
267,-61,946,0,117621921,
324,-63,962,0,117646928,
386,-73,956,0,117671936,
456,-107,853,0,117696948,
487,-91,892,0,117721948,
505,-94,831,0,117746956,
564,-97,787,0,117771963,
618,-89,776,0,117796965,
745,-90,770,0,117821969,
672,-85,726,0,117846973,
636,-72,684,0,117871977,
814,-85,632,0,117896986,
757,-94,545,0,117921992,
1014,-101,611,0,117946998,
853,-78,458,0,117972002,
921,-80,419,0,117997005,
515,-75,476,0,118022009,
1028,-98,341,0,118047017,
1028,-29,324,0,118072021,
1016,-33,271,0,118097025,
745,-103,187,0,118122029,
1063,-39,208,0,118147036,
968,-61,158,0,118172044,
985,-75,98,0,118197048,
1009,-62,104,0,118222052,
1032,-65,70,0,118247055,
1033,-59,47,0,118272060,
1033,-66,14,0,118297063,
1017,-71,4,0,118322071,
1010,-63,-13,0,118347075,
998,-63,-18,0,118372084,
1032,-66,-42,0,118397090,
1006,-60,-44,0,118422098,
1015,-63,-57,0,118447102,
1006,-59,-56,0,118472106,
1018,-58,-56,0,118497109,
1011,-58,-58,0,118522113,
1010,-59,-58,0,118547121,
1012,-58,-62,0,118572121,
1009,-50,-52,0,118597128,
1007,-53,-49,0,118622136,
1006,-54,-46,0,118647144,
1004,-49,-45,0,118672152,
1014,-49,-47,0,118697156,
1009,-55,-45,0,118722160,
1007,-54,-47,0,118747163,
1011,-50,-49,0,118772167,
1013,-59,-46,0,118797175,
1010,-48,-50,0,118822175,
1009,-51,-46,0,118847182,
1011,-51,-50,0,118872190,
1009,-52,-55,0,118897198,
1020,-65,-60,0,118922198,
1012,-61,-70,0,118947202,
1011,-53,-67,0,118972202,
1007,-53,-69,0,118997206,
1004,-56,-82,0,119022206,
1000,-57,-88,0,119047209,
1014,-54,-90,0,119072217,
1007,-54,-93,0,119097221,
999,-57,-103,0,119122229,
1001,-55,-103,0,119147233,
1001,-52,-107,0,119172236,
1005,-56,-112,0,119197240,
1007,-53,-104,0,119222248,
1003,-57,-110,0,119247256,
1006,-52,-114,0,119272260,
1004,-58,-109,0,119297267,
1002,-56,-113,0,119322275,
1007,-51,-110,0,119347279,
1007,-57,-104,0,119372279,
1003,-56,-104,0,119397287,
1006,-52,-107,0,119422291,
1007,-54,-105,0,119447294,
1009,-48,-103,0,119472298,
1003,-54,-102,0,119497306,
1006,-50,-102,0,119522313,
1012,-47,-98,0,119547317,
1021,-60,-94,0,119572325,
1010,-41,-94,0,119597329,
1005,-48,-84,0,119622329,
1007,-53,-76,0,119647333,
1005,-48,-77,0,119672340,
1012,-48,-67,0,119697344,
1013,-51,-76,0,119722348,
1012,-48,-72,0,119747356,
1009,-48,-65,0,119772360,
1012,-46,-69,0,119797363,
1005,-50,-62,0,119822371,
1006,-48,-62,0,119847379,
1009,-49,-57,0,119872379,
1010,-53,-59,0,119897383,
1009,-52,-54,0,119922387,
1007,-52,-56,0,119947394,
1008,-48,-49,0,119972402,
1008,-47,-52,0,119997406,
1006,-48,-52,0,120022410,
1009,-51,-48,0,120047417,
1010,-51,-53,0,120072425,
1009,-51,-52,0,120097429,
1007,-45,-53,0,120122434,
1008,-49,-52,0,120147437,
1008,-50,-51,0,120172441,
1011,-48,-50,0,120197448,
1020,-49,-53,0,120222456,
978,-23,-31,0,120247460,
930,-33,-27,0,120272464,
960,-26,22,0,120297471,
1063,-77,-48,0,120322479,
1049,-6,165,0,120347483,
965,-64,247,0,120372487,
699,-67,355,0,120397490,
787,-64,529,0,120422495,
390,352,861,0,120447498,
509,-79,703,0,120472502,
529,137,906,0,120497506,
525,-124,737,0,120522510,
359,-11,909,0,120547514,
-588,86,907,0,120572523,
-568,20,874,0,120597527,
-523,23,690,0,120622535,
-790,116,655,0,120647540,
-945,74,500,0,120672551,
-1225,37,352,0,120697558,
-953,83,286,0,120722566,
-1052,135,231,0,120747570,
-1071,144,173,0,120772577,
-1088,145,126,0,120797585,
-1087,169,142,0,120822589,
-1067,139,130,0,120847593,
-1061,141,205,0,120872601,
-1143,148,190,0,120897608,
-1066,107,270,0,120922616,
-966,241,281,0,120947626,
-972,119,466,0,120972633,
-555,34,615,0,120997635,
-657,74,728,0,121022643,
-556,40,782,0,121047647,
-399,21,832,0,121072654,
-208,20,913,0,121097662,
-402,65,904,0,121122670,
213,-81,895,0,121147678,
528,-41,822,0,121172685,
1264,40,792,0,121197693,
1000,-114,687,0,121222701,
707,-3,483,0,121247708,
1089,-69,489,0,121272717,
991,-94,377,0,121297724,
992,-63,254,0,121322724,
1032,-71,197,0,121347728,
1037,-81,150,0,121372728,
1054,-68,160,0,121397732,
1052,-82,174,0,121422736,
1083,-85,171,0,121447744,
993,-50,260,0,121472748,
1127,-99,303,0,121497752,
849,35,465,0,121522765,
886,-69,461,0,121547767,
862,234,836,0,121572771,
829,-264,747,0,121597775,
520,45,816,0,121622781,
348,-146,858,0,121647788,
50,208,909,0,121672793,
-286,108,944,0,121697799,
-352,-100,833,0,121722802,
-517,45,828,0,121747809,
-707,65,726,0,121772817,
-894,10,594,0,121797824,
-895,90,524,0,121822832,
-692,127,438,0,121847840,
-1041,123,290,0,121872844,
-1058,121,302,0,121897851,
-1041,139,280,0,121922859,
-1062,140,248,0,121947867,
-1073,139,294,0,121972871,
-1018,141,287,0,121997875,
-1017,134,331,0,122022882,
-932,175,477,0,122047887,
-1060,108,471,0,122072894,
-829,140,591,0,122097898,
-819,66,668,0,122122902,
-689,101,790,0,122147909,
-474,84,826,0,122172917,
-253,40,922,0,122197924,
-67,16,969,0,122222928,
102,-19,943,0,122247936,
186,-1,889,0,122272948,
469,-37,850,0,122297956,
674,-101,752,0,122322963,
741,-40,700,0,122347969,
875,-65,587,0,122372977,
838,-17,492,0,122397983,
982,-95,389,0,122422989,
948,-75,337,0,122447998,
1034,-91,306,0,122472998,
999,-82,265,0,122498005,
1022,-79,271,0,122523009,
1029,-92,298,0,122548013,
901,-119,320,0,122573017,
941,-77,399,0,122598021,
856,-85,476,0,122623021,
851,-87,540,0,122648025,
303,215,659,0,122673029,
696,-130,724,0,122698033,
450,19,864,0,122723036,
487,-63,887,0,122748040,
288,-90,917,0,122773044,
45,-49,950,0,122798048,
-394,47,916,0,122823052,
-477,60,879,0,122848055,
-617,78,804,0,122873060,
-720,87,720,0,122898063,
-854,100,614,0,122923071,
-915,132,548,0,122948075,
-955,158,491,0,122973079,
-971,131,439,0,122998084,
-996,128,390,0,123023090,
-1022,131,370,0,123048090,
-1023,139,391,0,123073094,
-1023,76,356,0,123098098,
-975,129,420,0,123123102,
-1236,117,403,0,123148106,
-848,92,549,0,123173113,
-893,125,584,0,123198117,
-612,87,717,0,123223121,
-518,118,839,0,123248125,
-492,58,884,0,123273129,
-261,13,919,0,123298132,
-168,-16,924,0,123323137,
116,10,952,0,123348144,
257,-31,910,0,123373148,
534,-38,855,0,123398152,
526,-75,773,0,123423156,
877,-149,549,0,123448159,
492,18,669,0,123473164,
933,-83,532,0,123498167,
880,-85,449,0,123523171,
964,-101,444,0,123548175,
949,-77,370,0,123573175,
979,-81,377,0,123598179,
982,-93,375,0,123623187,
958,-100,397,0,123648190,
962,-80,449,0,123673198,
839,-99,521,0,123698206,
854,-78,575,0,123723210,
513,-87,666,0,123748213,
590,-33,779,0,123773218,
505,-42,844,0,123798221,
378,-39,876,0,123823225,
239,-66,910,0,123848229,
-111,21,974,0,123873237,
-343,63,979,0,123898240,
-225,81,960,0,123923244,
-496,40,875,0,123948248,
-604,51,810,0,123973256,
-692,78,722,0,123998260,
-769,112,645,0,124023264,
-910,98,583,0,124048267,
-912,101,503,0,124073271,
-962,116,470,0,124098275,
-967,117,455,0,124123279,
-942,118,457,0,124148283,
-1005,123,418,0,124173290,
-986,141,490,0,124198298,
-987,126,532,0,124223302,
-1052,106,550,0,124248306,
-766,75,675,0,124273314,
-812,98,731,0,124298317,
-475,68,829,0,124323321,
-383,58,902,0,124348329,
-317,45,948,0,124373333,
-142,-8,945,0,124398337,
-25,-7,969,0,124423344,
241,-45,919,0,124448348,
346,-36,905,0,124473352,
656,-33,857,0,124498356,
691,-55,778,0,124523356,
815,-224,554,0,124548360,
830,-106,614,0,124573364,
863,-75,547,0,124598367,
879,-63,544,0,124623371,
962,-68,524,0,124648375,
934,-79,456,0,124673383,
927,-102,448,0,124698391,
923,-95,487,0,124723394,
902,-83,528,0,124748398,
826,-79,583,0,124773402,
693,-11,685,0,124798406,
729,-72,654,0,124823410,
635,-46,779,0,124848414,
529,-47,850,0,124873418,
322,-43,919,0,124898421,
47,-15,938,0,124923425,
112,-23,947,0,124948429,
-320,49,969,0,124973433,
-273,33,971,0,124998437,
-504,67,896,0,125023444,
-628,76,836,0,125048448,
-712,96,765,0,125073456,
-832,113,698,0,125098460,
-798,111,639,0,125123468,
-875,103,582,0,125148475,
-919,116,561,0,125173479,
-924,119,551,0,125198483,
-901,102,540,0,125223483,
-910,99,566,0,125248491,
-940,103,558,0,125273499,
-875,110,611,0,125298502,
-772,81,683,0,125323506,
-658,88,761,0,125348510,
-650,62,778,0,125373514,
-547,36,844,0,125398518,
-354,28,920,0,125423523,
-209,79,967,0,125448533,
-48,-10,950,0,125473541,
60,6,961,0,125498550,
209,-40,910,0,125523558,
419,-21,916,0,125548566,
587,-62,856,0,125573570,
686,-7,814,0,125598577,
676,17,750,0,125623585,
749,-129,628,0,125648593,
830,-17,628,0,125673601,
873,-77,616,0,125698608,
910,-60,567,0,125723616,
874,-77,522,0,125748626,
867,-94,540,0,125773633,
859,-88,568,0,125798635,
917,-228,614,0,125823643,
786,-200,657,0,125848651,
598,-1,712,0,125873655,
600,-55,785,0,125898662,
566,-64,873,0,125923670,
386,-3,920,0,125948678,
284,-17,957,0,125973686,
16,14,986,0,125998693,
14,11,990,0,126023701,
-87,-28,936,0,126048704,
-289,19,938,0,126073717,
-453,60,903,0,126098724,
-624,54,831,0,126123732,
-682,90,771,0,126148736,
-793,90,707,0,126173740,
-820,101,674,0,126198744,
-834,100,631,0,126223748,
-875,102,604,0,126248752,
-878,108,603,0,126273761,
-879,108,626,0,126298767,
-850,104,624,0,126323771,
-907,96,647,0,126348775,
-734,51,709,0,126373781,
-739,93,733,0,126398788,
-479,57,824,0,126423790,
-495,86,881,0,126448793,
-393,14,927,0,126473799,
-158,28,946,0,126498805,
24,7,959,0,126523813,
53,-10,977,0,126548821,
279,56,1009,0,126573828,
352,-17,958,0,126598836,
532,-42,893,0,126623844,
507,-28,842,0,126648852,
501,-50,771,0,126673859,
624,-116,671,0,126698867,
701,-62,669,0,126723875,
921,-88,656,0,126748882,
794,-42,619,0,126773891,
862,-83,600,0,126798898,
850,-77,623,0,126823905,
818,-64,634,0,126848913,
774,-145,699,0,126873921,
745,-12,737,0,126898928,
760,-90,757,0,126923936,
645,-114,788,0,126948940,
499,-40,887,0,126973948,
369,-88,897,0,126998956,
191,1,948,0,127023963,
-24,35,999,0,127048969,
-126,101,1000,0,127073977,
-156,-3,952,0,127098986,
-570,88,977,0,127123989,
-420,23,898,0,127148992,
-541,78,866,0,127173998,
-603,49,776,0,127198998,
-709,67,747,0,127224002,
-755,80,698,0,127249005,
-814,109,680,0,127274013,
-826,97,668,0,127299021,
-818,102,658,0,127324025,
-852,100,656,0,127349029,
-804,100,693,0,127374036,
-791,87,719,0,127399040,
-679,142,764,0,127424044,
-640,85,807,0,127449048,
-581,132,887,0,127474052,
-502,30,854,0,127499059,
-401,22,909,0,127524063,
-113,22,978,0,127549067,
-51,3,967,0,127574071,
61,-3,993,0,127599075,
242,32,984,0,127624075,
315,-50,931,0,127649079,
417,-48,885,0,127674084,
423,-52,834,0,127699090,
600,-61,793,0,127724094,
771,-71,750,0,127749102,
756,-90,714,0,127774106,
784,-82,677,0,127799113,
769,-82,651,0,127824117,
761,-73,650,0,127849121,
802,-81,646,0,127874129,
800,-79,701,0,127899136,
708,-76,729,0,127924144,
630,-58,737,0,127949152,
585,-58,804,0,127974160,
542,-48,860,0,127999163,
425,-39,885,0,128024171,
428,-81,937,0,128049175,
121,4,973,0,128074179,
101,-24,977,0,128099183,
-180,45,975,0,128124187,
21,-50,916,0,128149190,
-247,-3,923,0,128174194,
-453,41,913,0,128199198,
-544,81,871,0,128224202,
-620,63,813,0,128249206,
-689,73,780,0,128274210,
-729,84,751,0,128299213,
-752,93,721,0,128324218,
-774,91,712,0,128349221,
-769,76,712,0,128374225,
-752,81,709,0,128399229,
-796,95,725,0,128424233,
-679,41,753,0,128449236,
-665,22,796,0,128474241,
-591,70,854,0,128499244,
-408,90,907,0,128524248,
-439,40,932,0,128549252,
-307,-11,937,0,128574256,
-165,-5,991,0,128599260,
-67,8,978,0,128624267,
173,-11,997,0,128649271,
230,-21,945,0,128674275,
382,-55,932,0,128699283,
445,-44,883,0,128724287,
496,-48,846,0,128749294,
602,-51,813,0,128774298,
654,-60,777,0,128799306,
734,-77,757,0,128824314,
698,-58,721,0,128849317,
741,-69,721,0,128874321,
694,-70,726,0,128899329,
702,-14,725,0,128924329,
683,-53,769,0,128949333,
637,-60,779,0,128974337,
589,-67,820,0,128999344,
491,-57,857,0,129024348,
409,-7,916,0,129049352,
341,-37,930,0,129074356,
-5,-12,987,0,129099364,
85,33,1016,0,129124371,
-115,81,1021,0,129149375,
-231,45,979,0,129174383,
-357,80,990,0,129199387,
-438,51,942,0,129224391,
-469,31,914,0,129249398,
-587,62,867,0,129274406,
-598,67,818,0,129299410,
-667,67,784,0,129324410,
-693,86,768,0,129349414,
-723,73,763,0,129374418,
-714,77,749,0,129399421,
-764,84,743,0,129424425,
-730,86,768,0,129449429,
-687,77,803,0,129474434,
-415,130,912,0,129499441,
-546,43,869,0,129524444,
-695,-32,812,0,129549448,
-373,42,919,0,129574452,
-319,-27,922,0,129599460,
45,-31,954,0,129624468,
24,8,987,0,129649471,
85,-13,1005,0,129674475,
249,1,985,0,129699479,
299,-37,946,0,129724487,
338,-38,908,0,129749491,
511,-58,885,0,129774495,
529,-60,845,0,129799498,
625,-54,821,0,129824502,
643,-58,790,0,129849506,
686,-66,774,0,129874510,
703,-72,765,0,129899514,
678,-74,757,0,129924518,
700,-77,759,0,129949527,
656,-85,780,0,129974533,
598,-67,811,0,129999541,
544,-61,839,0,130024551,
463,-45,889,0,130049558,
405,-68,904,0,130074566,
328,-17,961,0,130099570,
117,21,985,0,130124578,
83,-13,1011,0,130149581,
7,-8,957,0,130174585,
-136,31,990,0,130199593,
-240,30,988,0,130224601,
-351,22,934,0,130249608,
-466,59,908,0,130274616,
-537,43,884,0,130299626,
-566,58,853,0,130324626,
-611,50,819,0,130349627,
-642,76,807,0,130374633,
-679,78,794,0,130399639,
-671,78,793,0,130424643,
-728,78,783,0,130449651,
-719,84,797,0,130474655,
-620,59,838,0,130499659,
-516,-13,857,0,130524666,
-530,82,880,0,130549670,
-404,24,916,0,130574678,
-364,36,957,0,130599685,
-357,30,946,0,130624693,
-98,10,982,0,130649701,
-4,21,1009,0,130674708,
68,-9,1002,0,130699720,
181,-44,968,0,130724724,
285,-28,951,0,130749732,
403,-17,947,0,130774736,
476,-49,885,0,130799744,
528,-65,868,0,130824744,
541,-62,833,0,130849748,
642,-79,796,0,130874752,
630,-75,794,0,130899765,
641,-75,788,0,130924767,
642,-67,792,0,130949771,
631,-81,799,0,130974771,
592,-59,821,0,130999775,
572,-72,833,0,131024780,
513,-65,876,0,131049788,
412,-50,911,0,131074793,
396,-66,920,0,131099799,
343,-79,948,0,131124805,
109,51,1000,0,131149813,
138,-39,998,0,131174821,
-106,27,1003,0,131199828,
-226,34,1010,0,131224836,
-153,32,966,0,131249844,
-236,1,930,0,131274844,
-405,58,934,0,131299851,
-484,44,905,0,131324859,
-547,61,882,0,131349867,
-571,51,850,0,131374867,
-662,68,832,0,131399874,
-627,65,828,0,131424883,
-619,67,822,0,131449887,
-663,71,815,0,131474894,
-645,76,829,0,131499902,
-680,61,854,0,131524909,
-507,43,890,0,131549917,
-541,19,903,0,131574917,
-442,23,923,0,131599925,
-308,36,972,0,131624932,
-204,25,963,0,131649940,
10,-13,982,0,131674952,
-14,-2,1004,0,131699956,
84,-12,993,0,131724963,
162,-38,976,0,131749969,
251,-18,962,0,131774973,
371,-52,940,0,131799977,
421,-42,919,0,131824986,
520,-60,897,0,131849992,
490,-56,863,0,131874998,
555,-55,846,0,131900002,
580,-66,833,0,131925006,
601,-68,828,0,131950013,
589,-71,832,0,131975017,
561,-51,838,0,132000021,
560,-67,852,0,132025025,
475,-51,886,0,132050029,
419,-53,917,0,132075033,
356,-43,938,0,132100036,
302,-27,961,0,132125040,
151,-17,979,0,132150044,
87,-15,988,0,132175048,
-91,44,1044,0,132200052,
-54,-48,1002,0,132225056,
-217,34,993,0,132250063,
-436,66,1001,0,132275067,
-314,18,947,0,132300071,
-393,43,932,0,132325079,
-457,48,920,0,132350084,
-509,57,895,0,132375090,
-639,72,874,0,132400094,
-546,59,859,0,132425098,
-593,60,854,0,132450102,
-582,60,870,0,132475102,
-584,58,854,0,132500106,
-514,78,893,0,132525110,
-482,40,903,0,132550113,
-516,53,917,0,132575121,
-398,61,951,0,132600125,
-389,6,955,0,132625125,
-338,12,984,0,132650129,
-199,11,993,0,132675133,
-35,-19,998,0,132700136,
29,-18,994,0,132725140,
108,5,1005,0,132750148,
247,-6,1004,0,132775152,
274,-48,964,0,132800156,
385,-41,946,0,132825163,
465,-59,909,0,132850171,
491,-54,887,0,132875179,
515,-64,871,0,132900183,
524,-65,861,0,132925187,
591,-72,853,0,132950190,
540,-55,857,0,132975194,
531,-36,887,0,133000198,
521,-70,881,0,133025202,
508,-67,893,0,133050206,
465,-62,898,0,133075210,
384,-56,929,0,133100213,
292,-42,960,0,133125217,
270,-52,965,0,133150225,
152,-16,989,0,133175233,
108,-27,1009,0,133200237,
-81,26,997,0,133225244,
-86,-3,1012,0,133250248,
-213,32,990,0,133275256,
-311,37,985,0,133300260,
-280,0,959,0,133325264,
-411,29,932,0,133350271,
-446,32,918,0,133375275,
-484,50,909,0,133400283,
-508,53,894,0,133425290,
-534,55,887,0,133450294,
-535,56,882,0,133475298,
-557,66,894,0,133500306,
-525,68,908,0,133525314,
-474,50,908,0,133550321,
-471,58,928,0,133575325,
-387,23,939,0,133600329,
-384,25,955,0,133625333,
-229,24,986,0,133650337,
-257,33,987,0,133675341,
-204,10,986,0,133700344,
-48,0,1002,0,133725348,
37,-9,996,0,133750352,
162,-3,996,0,133775360,
239,-20,984,0,133800364,
301,-33,966,0,133825372,
442,-37,928,0,133850375,
394,-45,928,0,133875379,
461,-63,907,0,133900383,
468,-58,883,0,133925387,
496,-61,888,0,133950390,
504,-57,885,0,133975395,
494,-57,891,0,134000398,
461,-34,898,0,134025402,
477,-58,895,0,134050406,
412,-45,920,0,134075410,
355,-43,939,0,134100414,
326,-33,958,0,134125418,
234,-13,973,0,134150421,
155,-24,989,0,134175425,
115,-79,981,0,134200429,
82,-25,1012,0,134225434,
-32,-38,991,0,134250441,
-111,7,993,0,134275445,
-217,18,990,0,134300448,
-417,31,976,0,134325452,
-366,33,960,0,134350460,
-408,44,940,0,134375464,
-439,41,933,0,134400467,
-484,47,918,0,134425472,
-489,50,914,0,134450475,
-504,53,910,0,134475479,
-489,45,909,0,134500483,
-415,18,916,0,134525483,
-480,44,922,0,134550487,
-446,55,944,0,134575487,
-357,40,953,0,134600491,
-398,39,942,0,134625495,
-241,9,978,0,134650498,
-220,21,986,0,134675506,
-118,0,1001,0,134700510,
-63,-5,1005,0,134725510,
23,-21,988,0,134750518,
73,-31,1002,0,134775523,
249,-8,1013,0,134800533,
241,-35,974,0,134825541,
305,-55,955,0,134850550,
393,-58,944,0,134875559,
394,-55,922,0,134900566,
418,-52,918,0,134925570,
443,-50,918,0,134950577,
460,-49,905,0,134975585,
455,-46,910,0,135000589,
452,-52,916,0,135025597,
418,-31,925,0,135050601,
417,-57,925,0,135075608,
371,-47,949,0,135100616,
289,-42,957,0,135125626,
220,-37,978,0,135150627,
161,-18,989,0,135175633,
76,-25,1031,0,135200635,
64,-28,991,0,135225643,
-103,26,997,0,135250647,
-107,-14,993,0,135275655,
-153,-3,981,0,135300662,
-310,30,987,0,135325666,
-188,12,950,0,135350674,
-333,36,964,0,135375678,
-394,36,943,0,135400685,
-435,42,932,0,135425693,
-442,47,931,0,135450701,
-454,45,924,0,135475701,
-442,45,925,0,135500708,
-451,42,921,0,135525721,
-464,69,939,0,135550724,
-426,27,937,0,135575725,
-365,58,965,0,135600728,
-342,7,970,0,135625728,
-180,16,990,0,135650736,
-216,4,968,0,135675740,
-118,13,1000,0,135700744,
-72,-12,988,0,135725748,
11,-7,1001,0,135750761,
83,-18,1001,0,135775765,
128,-34,983,0,135800767,
225,-27,982,0,135825771,
215,-24,964,0,135850775,
330,-48,959,0,135875780,
356,-59,946,0,135900789,
381,-59,928,0,135925793,
417,-52,929,0,135950799,
418,-50,925,0,135975806,
406,-47,924,0,136000813,
401,-37,949,0,136025821,
387,-48,940,0,136050828,
406,-58,937,0,136075836,
316,-41,950,0,136100844,
300,-55,956,0,136125852,
245,-44,972,0,136150859,
188,-51,981,0,136175867,
115,-21,1001,0,136200875,
73,-15,981,0,136225882,
-20,-13,1006,0,136250891,
-149,18,1024,0,136275898,
-161,9,997,0,136300905,
-175,23,990,0,136325910,
-495,14,998,0,136350917,
-284,23,974,0,136375925,
-327,22,953,0,136400928,
-438,52,962,0,136425936,
-428,43,955,0,136450948,
-403,32,948,0,136475948,
-402,34,944,0,136500952,
-410,32,948,0,136525956,
-313,46,952,0,136550963,
-376,25,943,0,136575965,
-310,36,966,0,136600969,
-257,19,979,0,136625977,
-241,10,981,0,136650983,
-135,18,995,0,136675989,
-123,13,1009,0,136700998,
-75,-2,995,0,136726002,
-30,-18,1001,0,136751006,
91,-10,1008,0,136776013,
101,-27,1000,0,136801017,
185,-20,981,0,136826021,
202,-12,992,0,136851025,
268,-44,969,0,136876029,
264,-54,965,0,136901036,
283,-33,961,0,136926040,
336,-43,948,0,136951044,
384,-48,936,0,136976048,
361,-47,938,0,137001052,
373,-37,951,0,137026056,
345,-46,953,0,137051063,
318,-55,954,0,137076071,
280,-30,974,0,137101079,
259,-42,975,0,137126084,
210,-35,981,0,137151090,
158,-25,986,0,137176094,
126,-38,1003,0,137201102,
54,-22,1000,0,137226106,
-18,-14,1013,0,137251109,
-113,18,1040,0,137276117,
-114,12,998,0,137301121,
-177,16,1011,0,137326125,
-517,43,1017,0,137351129,
-241,7,980,0,137376136,
-305,4,973,0,137401144,
-332,30,966,0,137426152,
-362,29,961,0,137451156,
-373,32,958,0,137476156,
-375,36,962,0,137501159,
-378,37,965,0,137526164,
-366,30,965,0,137551167,
-316,22,963,0,137576171,
-289,45,977,0,137601175,
-260,10,983,0,137626179,
-215,15,992,0,137651186,
-132,12,1007,0,137676194,
-74,14,1016,0,137701198,
-57,1,1012,0,137726202,
